scheduler_type,elapsed_time_sec,job_a_state,job_b_state,allocated_gpus,productive_gpus,deadlocked_gpus,wasted_cost_usd,successful_jobs
standard,3535,running_rendezvous,running_rendezvous,32,0,32,115.35217777777777,0
standard,3536,running_rendezvous,running_rendezvous,32,0,32,115.38479999999998,0
standard,3537,running_rendezvous,running_rendezvous,32,0,32,115.41742222222221,0
standard,3538,running_rendezvous,running_rendezvous,32,0,32,115.45004444444443,0
standard,3539,running_rendezvous,running_rendezvous,32,0,32,115.48266666666666,0
standard,3540,running_rendezvous,running_rendezvous,32,0,32,115.51528888888888,0
standard,3541,running_rendezvous,running_rendezvous,32,0,32,115.5479111111111,0
standard,3542,running_rendezvous,running_rendezvous,32,0,32,115.58053333333332,0
standard,3543,running_rendezvous,running_rendezvous,32,0,32,115.61315555555555,0
standard,3544,running_rendezvous,running_rendezvous,32,0,32,115.64577777777777,0
standard,3545,running_rendezvous,running_rendezvous,32,0,32,115.67839999999998,0
standard,3546,running_rendezvous,running_rendezvous,32,0,32,115.71102222222221,0
standard,3547,running_rendezvous,running_rendezvous,32,0,32,115.74364444444443,0
standard,3548,running_rendezvous,running_rendezvous,32,0,32,115.77626666666666,0
standard,3549,running_rendezvous,running_rendezvous,32,0,32,115.80888888888887,0
standard,3550,running_rendezvous,running_rendezvous,32,0,32,115.8415111111111,0
standard,3551,running_rendezvous,running_rendezvous,32,0,32,115.87413333333332,0
standard,3552,running_rendezvous,running_rendezvous,32,0,32,115.90675555555555,0
standard,3553,running_rendezvous,running_rendezvous,32,0,32,115.93937777777776,0
standard,3554,running_rendezvous,running_rendezvous,32,0,32,115.972,0
standard,3555,running_rendezvous,running_rendezvous,32,0,32,116.00462222222221,0
standard,3556,running_rendezvous,running_rendezvous,32,0,32,116.03724444444444,0
standard,3557,running_rendezvous,running_rendezvous,32,0,32,116.06986666666666,0
standard,3558,running_rendezvous,running_rendezvous,32,0,32,116.10248888888887,0
standard,3559,running_rendezvous,running_rendezvous,32,0,32,116.1351111111111,0
standard,3560,running_rendezvous,running_rendezvous,32,0,32,116.16773333333332,0
standard,3561,running_rendezvous,running_rendezvous,32,0,32,116.20035555555555,0
standard,3562,running_rendezvous,running_rendezvous,32,0,32,116.23297777777776,0
standard,3563,running_rendezvous,running_rendezvous,32,0,32,116.26559999999999,0
standard,3564,running_rendezvous,running_rendezvous,32,0,32,116.29822222222221,0
standard,3565,running_rendezvous,running_rendezvous,32,0,32,116.33084444444444,0
standard,3566,running_rendezvous,running_rendezvous,32,0,32,116.36346666666665,0
standard,3567,running_rendezvous,running_rendezvous,32,0,32,116.39608888888888,0
standard,3568,running_rendezvous,running_rendezvous,32,0,32,116.4287111111111,0
standard,3569,running_rendezvous,running_rendezvous,32,0,32,116.46133333333333,0
standard,3570,running_rendezvous,running_rendezvous,32,0,32,116.49395555555554,0
standard,3571,running_rendezvous,running_rendezvous,32,0,32,116.52657777777776,0
standard,3572,running_rendezvous,running_rendezvous,32,0,32,116.55919999999999,0
standard,3573,running_rendezvous,running_rendezvous,32,0,32,116.5918222222222,0
standard,3574,running_rendezvous,running_rendezvous,32,0,32,116.62444444444444,0
standard,3575,running_rendezvous,running_rendezvous,32,0,32,116.65706666666665,0
standard,3576,running_rendezvous,running_rendezvous,32,0,32,116.68968888888888,0
standard,3577,running_rendezvous,running_rendezvous,32,0,32,116.7223111111111,0
standard,3578,running_rendezvous,running_rendezvous,32,0,32,116.75493333333333,0
standard,3579,running_rendezvous,running_rendezvous,32,0,32,116.78755555555554,0
standard,3580,running_rendezvous,running_rendezvous,32,0,32,116.82017777777777,0
standard,3581,running_rendezvous,running_rendezvous,32,0,32,116.85279999999999,0
standard,3582,running_rendezvous,running_rendezvous,32,0,32,116.88542222222222,0
standard,3583,running_rendezvous,running_rendezvous,32,0,32,116.91804444444443,0
standard,3584,running_rendezvous,running_rendezvous,32,0,32,116.95066666666665,0
standard,3585,running_rendezvous,running_rendezvous,32,0,32,116.98328888888888,0
standard,3586,running_rendezvous,running_rendezvous,32,0,32,117.0159111111111,0
standard,3587,running_rendezvous,running_rendezvous,32,0,32,117.04853333333332,0
standard,3588,running_rendezvous,running_rendezvous,32,0,32,117.08115555555554,0
standard,3589,running_rendezvous,running_rendezvous,32,0,32,117.11377777777777,0
standard,3590,running_rendezvous,running_rendezvous,32,0,32,117.14639999999999,0
standard,3591,running_rendezvous,running_rendezvous,32,0,32,117.17902222222222,0
standard,3592,running_rendezvous,running_rendezvous,32,0,32,117.21164444444443,0
standard,3593,running_rendezvous,running_rendezvous,32,0,32,117.24426666666666,0
standard,3594,running_rendezvous,running_rendezvous,32,0,32,117.27688888888888,0
standard,3595,running_rendezvous,running_rendezvous,32,0,32,117.3095111111111,0
standard,3596,running_rendezvous,running_rendezvous,32,0,32,117.34213333333332,0
standard,3597,running_rendezvous,running_rendezvous,32,0,32,117.37475555555554,0
standard,3598,running_rendezvous,running_rendezvous,32,0,32,117.40737777777777,0
standard,3599,running_rendezvous,running_rendezvous,32,0,32,117.43999999999998,0
kueue,0,running_rendezvous,suspended,32,0,32,0.03262222222222222,0
kueue,1,running_rendezvous,suspended,32,0,32,0.06524444444444444,0
kueue,2,running_rendezvous,suspended,32,0,32,0.09786666666666666,0
kueue,3,running_rendezvous,suspended,32,0,32,0.13048888888888888,0
kueue,4,running_rendezvous,suspended,32,0,32,0.1631111111111111,0
kueue,5,running_rendezvous,suspended,32,0,32,0.19573333333333331,0
kueue,6,running_rendezvous,suspended,32,0,32,0.22835555555555553,0
kueue,7,running_rendezvous,suspended,32,0,32,0.26097777777777775,0
kueue,8,running_rendezvous,suspended,32,0,32,0.29359999999999997,0
kueue,9,running_rendezvous,suspended,32,0,32,0.3262222222222222,0
kueue,10,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,11,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,12,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,13,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,14,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,15,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,16,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,17,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,18,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,19,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,20,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,21,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,22,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,23,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,24,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,25,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,26,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,27,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,28,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,29,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,30,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,31,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,32,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,33,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,34,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,35,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,36,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,37,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,38,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,39,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,40,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,41,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,42,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,43,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,44,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,45,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,46,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,47,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,48,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,49,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,50,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,51,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,52,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,53,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,54,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,55,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,56,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,57,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,58,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,59,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,60,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,61,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,62,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,63,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,64,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,65,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,66,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,67,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,68,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,69,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,70,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,71,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,72,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,73,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,74,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,75,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,76,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,77,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,78,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,79,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,80,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,81,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,82,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,83,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,84,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,85,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,86,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,87,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,88,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,89,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,90,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,91,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,92,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,93,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,94,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,95,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,96,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,97,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,98,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,99,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,100,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,101,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,102,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,103,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,104,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,105,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,106,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,107,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,108,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,109,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,110,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,111,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,112,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,113,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,114,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,115,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,116,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,117,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,118,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,119,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,120,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,121,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,122,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,123,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,124,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,125,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,126,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,127,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,128,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,129,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,130,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,131,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,132,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,133,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,134,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,135,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,136,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,137,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,138,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,139,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,140,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,141,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,142,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,143,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,144,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,145,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,146,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,147,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,148,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,149,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,150,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,151,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,152,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,153,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,154,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,155,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,156,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,157,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,158,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,159,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,160,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,161,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,162,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,163,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,164,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,165,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,166,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,167,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,168,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,169,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,170,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,171,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,172,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,173,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,174,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,175,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,176,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,177,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,178,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,179,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,180,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,181,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,182,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,183,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,184,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,185,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,186,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,187,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,188,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,189,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,190,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,191,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,192,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,193,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,194,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,195,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,196,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,197,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,198,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,199,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,200,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,201,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,202,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,203,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,204,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,205,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,206,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,207,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,208,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,209,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,210,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,211,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,212,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,213,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,214,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,215,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,216,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,217,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,218,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,219,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,220,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,221,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,222,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,223,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,224,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,225,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,226,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,227,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,228,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,229,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,230,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,231,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,232,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,233,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,234,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,235,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,236,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,237,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,238,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,239,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,240,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,241,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,242,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,243,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,244,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,245,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,246,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,247,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,248,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,249,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,250,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,251,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,252,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,253,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,254,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,255,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,256,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,257,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,258,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,259,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,260,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,261,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,262,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,263,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,264,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,265,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,266,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,267,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,268,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,269,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,270,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,271,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,272,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,273,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,274,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,275,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,276,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,277,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,278,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,279,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,280,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,281,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,282,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,283,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,284,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,285,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,286,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,287,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,288,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,289,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,290,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,291,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,292,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,293,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,294,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,295,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,296,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,297,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,298,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,299,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,300,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,301,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,302,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,303,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,304,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,305,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,306,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,307,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,308,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,309,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,310,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,311,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,312,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,313,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,314,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,315,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,316,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,317,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,318,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,319,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,320,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,321,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,322,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,323,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,324,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,325,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,326,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,327,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,328,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,329,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,330,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,331,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,332,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,333,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,334,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,335,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,336,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,337,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,338,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,339,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,340,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,341,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,342,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,343,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,344,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,345,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,346,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,347,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,348,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,349,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,350,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,351,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,352,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,353,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,354,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,355,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,356,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,357,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,358,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,359,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,360,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,361,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,362,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,363,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,364,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,365,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,366,running_active,suspended,32,32,0,0.3262222222222222,0
kueue,367,running_active,suspended,32,32,0,0.3262222222222222,0
